market_code,forecast_item,date,baseline,item_usage_rule,buckets,intermit,adj_mean,adj_dev,acov,is_forecastable,is_seasonal
CH,CH: 189004,2023-10-01,2. Statistical,Use,75,0.0,4736.0,1720.0,0.36317567567567566,True,True
CH,CH: 189014,2023-10-01,2. Statistical,Use,75,0.0,416.0,155.0,0.37259615384615385,True,True
CH,CH: 279866,2023-10-01,2. Statistical,Use,75,0.0,26226.0,9927.0,0.3785175017158545,True,False
CH,CH: 279867,2023-10-01,2. Statistical,Use,75,0.0,96878.0,11447.0,0.11815892153017196,True,False
CH,CH: 279932,2023-10-01,1. Manual,Ignore,75,0.9166666666666666,0.0,0.0,,False,True
CH,CH: 281244,2023-10-01,2. Statistical,Use,75,0.0,44256.0,21440.0,0.48445408532176426,True,True
CH,CH: 364513,2023-10-01,2. Statistical,Use,75,0.0,485.0,119.0,0.24536082474226803,True,True
CH,CH: 444722,2023-10-01,1. Manual,Ignore,75,0.75,234.0,525.0,2.2435897435897436,False,True
CH,CH: 554908,2023-10-01,2. Statistical,Use,75,0.0,15930.0,10173.0,0.6386064030131827,True,True
CH,CH: 592442,2023-10-01,2. Statistical,Use,75,0.33333333333333337,326.0,336.0,1.030674846625767,False,False
CH,CH: 592443,2023-10-01,2. Statistical,Use,75,0.33333333333333337,144.0,196.0,1.3611111111111112,False,True
CH,CH: 592708,2023-10-01,2. Statistical,Use,75,0.0,8512.0,1500.0,0.1762218045112782,True,False
CH,CH: 592714,2023-10-01,2. Statistical,Use,75,0.33333333333333337,245.0,243.0,0.9918367346938776,False,False
CH,CH: 651675,2023-10-01,1. Manual,Ignore,75,0.8333333333333334,10.0,35.0,3.5,False,True
CH,CH: 651749,2023-10-01,1. Manual,Ignore,75,0.6666666666666667,612.0,1175.0,1.9199346405228759,False,True
CH,CH: 651872,2023-10-01,2. Statistical,Use,75,0.5,5696.0,6505.0,1.1420294943820224,False,True
CH,CH: 651929,2023-10-01,2. Statistical,Use,75,0.6666666666666667,1381.0,3749.0,2.7146994931209267,False,True
CH,CH: 651948,2023-10-01,2. Statistical,Use,75,0.0,25550.0,12551.0,0.4912328767123288,True,True
CH,CH: 651961,2023-10-01,2. Statistical,Use,75,0.0,8610.0,5585.0,0.648664343786295,True,True
CH,CH: 651992,2023-10-01,1. Manual,Ignore,75,0.0,861.0,564.0,0.6550522648083623,True,True
CH,CH: 651994,2023-10-01,1. Manual,Ignore,75,0.0,1191.0,650.0,0.5457598656591099,True,True
CH,CH: 652042,2023-10-01,2. Statistical,Use,75,0.0,1085.0,375.0,0.3456221198156682,True,True
CH,CH: 652073,2023-10-01,2. Statistical,Use,75,0.0,4191.0,1850.0,0.4414220949654021,True,True
CH,CH: 652191,2023-10-01,2. Statistical,Use,75,0.0,4848.0,4913.0,1.0134075907590758,False,True
