market_code,forecast_item,date,baseline,item_usage_rule,buckets,intermit,adj_mean,adj_dev,acov,is_forecastable,is_seasonal
PH,PH: 589882,2023-12-01,1. Manual,Ignore,38,,0.0,0.0,,False,False
PH,PH: 592591,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 593438,2023-12-01,1. Manual,Ignore,36,,0.0,0.0,,False,False
PH,PH: 593439,2023-12-01,1. Manual,Ignore,36,,0.0,0.0,,False,False
PH,PH: 593561,2023-12-01,1. Manual,Ignore,38,,0.0,0.0,,False,False
PH,PH: 603025,2023-12-01,1. Manual,Ignore,43,,0.0,0.0,,False,False
PH,PH: 624074,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 624076,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 651692,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 653543,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 653544,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 653548,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 653856,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 653862,2023-12-01,1. Manual,Ignore,36,,0.0,0.0,,False,False
PH,PH: 661120,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 661121,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 663015,2023-12-01,1. Manual,Ignore,75,,0.0,0.0,,False,False
PH,PH: 663487,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 663488,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 663518,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 663523,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 681224,2023-12-01,1. Manual,Ignore,74,,0.0,0.0,,False,False
PH,PH: 681225,2023-12-01,1. Manual,Ignore,71,,0.0,0.0,,False,False
PH,PH: 692638,2023-12-01,1. Manual,Ignore,68,,0.0,0.0,,False,False
PH,PH: 703424,2023-12-01,1. Manual,Ignore,62,,0.0,0.0,,False,False
PH,PH: 703427,2023-12-01,1. Manual,Ignore,56,,0.0,0.0,,False,False
PH,PH: 723317,2023-12-01,1. Manual,Ignore,65,,0.0,0.0,,False,False
PH,PH: 723678,2023-12-01,1. Manual,Ignore,65,,0.0,0.0,,False,False
PH,PH: 724260,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 724261,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 741764,2023-12-01,1. Manual,Ignore,57,,0.0,0.0,,False,True
PH,PH: 741765,2023-12-01,1. Manual,Ignore,33,,0.0,0.0,,False,False
PH,PH: 759445,2023-12-01,1. Manual,Ignore,43,,0.0,0.0,,False,False
PH,PH: 764520,2023-12-01,1. Manual,Ignore,38,,0.0,0.0,,False,False
PH,PH: 782639,2023-12-01,1. Manual,Ignore,39,,0.0,0.0,,False,False
PH,PH: 793605,2023-12-01,1. Manual,Ignore,36,,0.0,0.0,,False,False
PH,PH: 793606,2023-12-01,1. Manual,Ignore,36,,0.0,0.0,,False,False
PH,PH: 807158,2023-12-01,1. Manual,Ignore,27,,0.0,0.0,,False,False
PH,PH: 807162,2023-12-01,1. Manual,Ignore,27,,0.0,0.0,,False,False
PH,PH: 807163,2023-12-01,1. Manual,Ignore,27,,0.0,0.0,,False,False
PH,PH: 807457,2023-12-01,1. Manual,Ignore,27,,0.0,0.0,,False,False
PH,PH: 809320,2023-12-01,1. Manual,Ignore,31,,0.0,0.0,,False,False
PH,PH: 809321,2023-12-01,1. Manual,Ignore,31,,0.0,0.0,,False,False
PH,PH: 809322,2023-12-01,1. Manual,Ignore,31,,0.0,0.0,,False,False
PH,PH: 809323,2023-12-01,1. Manual,Ignore,31,,0.0,0.0,,False,False
PH,PH: 826456,2023-12-01,1. Manual,Ignore,24,,0.0,0.0,,False,False
PH,PH: 826458,2023-12-01,1. Manual,Ignore,25,,0.0,0.0,,False,False
PH,PH: 826460,2023-12-01,1. Manual,Ignore,25,,0.0,0.0,,False,False
PH,PH: 826462,2023-12-01,1. Manual,Ignore,25,,0.0,0.0,,False,False
PH,PH: 826465,2023-12-01,1. Manual,Ignore,25,,0.0,0.0,,False,False
PH,PH: 826468,2023-12-01,1. Manual,Ignore,25,,0.0,0.0,,False,False
PH,PH: 826471,2023-12-01,1. Manual,Ignore,24,,0.0,0.0,,False,False
PH,PH: 826474,2023-12-01,1. Manual,Ignore,25,,0.0,0.0,,False,False
PH,PH: 832088,2023-12-01,1. Manual,Ignore,20,,0.0,0.0,,False,False
PH,PH: 843006,2023-12-01,1. Manual,Ignore,20,,0.0,0.0,,False,False
